-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 03/08/2019 through 11/08/2020 in LST
Location: Latitude  51.066   Longitude -114.0937 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1289.78 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (W m-2 x 40) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
PS                      MERRA-2 Surface Pressure (kPa) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
PRECTOTCORR             MERRA-2 Precipitation Corrected (mm/hour) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_UV_INDEX,T2M,RH2M,PS,T2MDEW,WS10M,WD10M,PRECTOTCORR
2019,3,20,15,0.65,17.32,28.28,87.19,-1.31,0.64,165.5,0.0
2019,3,20,16,0.15,13.66,49.04,87.19,3.03,0.66,155.8,0.0
2019,3,20,17,0.03,10.35,43.27,87.21,-1.63,0.64,189.9,0.0
2019,3,20,18,0.0,8.55,43.97,87.24,-2.98,1.02,256.9,0.0
2019,3,20,19,0.0,6.96,47.48,87.25,-3.4,1.91,291.9,0.0
2019,3,20,20,0.0,4.32,57.71,87.25,-3.21,2.87,305.5,0.0
2019,3,20,21,0.0,2.12,67.83,87.27,-3.15,3.29,310.3,0.0
2019,3,20,22,0.0,1.52,70.2,87.27,-3.24,3.48,311.4,0.0
2019,3,20,23,0.0,1.31,70.02,87.28,-3.47,3.54,311.2,0.0
2019,3,21,0,0.0,1.04,69.49,87.28,-3.83,3.5,310.8,0.1
2019,3,21,1,0.0,0.61,69.05,87.27,-4.28,3.44,311.1,0.1
2019,3,21,2,0.0,0.3,68.37,87.26,-4.71,3.19,312.3,0.1
2019,3,21,3,0.0,0.19,66.66,87.25,-5.09,3.12,315.1,0.0
2019,3,21,4,0.0,0.73,61.71,87.24,-5.55,3.0,316.6,0.0
2019,3,21,5,0.0,1.44,57.17,87.22,-5.87,2.71,314.0,0.0
2019,3,21,6,0.05,3.56,59.6,87.2,-3.53,2.29,307.4,0.0
2019,3,21,7,0.3,7.48,58.32,87.19,-0.3,1.66,298.7,0.0
2019,3,21,8,0.95,10.59,36.02,87.18,-3.79,1.15,278.5,0.0
2019,3,21,9,1.98,13.09,29.24,87.16,-4.32,0.66,202.3,0.0
2019,3,21,10,2.85,15.52,24.02,87.14,-4.78,1.49,149.0,0.0
2019,3,21,11,2.72,16.73,21.94,87.11,-4.95,2.35,144.0,0.0
2019,3,21,12,2.8,17.18,21.24,87.07,-5.01,2.9,146.5,0.0
2019,3,21,13,2.3,17.12,21.31,87.03,-5.02,3.22,148.3,0.0
2019,3,21,14,1.5,16.54,22.54,87.0,-4.79,3.36,149.2,0.0
2019,3,21,15,0.65,15.12,28.01,86.98,-3.25,3.15,146.3,0.0
2019,3,21,16,0.15,11.04,51.25,86.97,1.31,2.22,146.0,0.0
2019,3,21,17,0.03,5.53,67.61,86.96,-0.01,2.83,163.2,0.0
2019,3,21,18,0.0,3.11,73.39,86.96,-1.2,3.1,188.0,0.0
2019,3,21,19,0.0,2.07,75.48,86.96,-1.79,3.24,207.4,0.0
2019,3,21,20,0.0,1.32,76.11,86.93,-2.41,3.34,216.1,0.0
2019,3,21,21,0.0,0.68,75.55,86.89,-3.11,3.38,220.3,0.0
2019,3,21,22,0.0,0.2,74.36,86.84,-3.76,3.4,224.6,0.0
2019,3,21,23,0.0,-0.15,72.89,86.78,-4.32,3.45,230.8,0.0
2019,3,22,0,0.0,-0.42,71.19,86.71,-4.89,3.48,238.5,0.08
2019,3,22,1,0.0,-0.6,69.1,86.65,-5.44,3.55,247.0,0.08
2019,3,22,2,0.0,-0.56,66.93,86.6,-5.79,3.6,254.5,0.08
2019,3,22,3,0.0,-0.48,65.52,86.57,-5.95,3.63,261.4,0.0
2019,3,22,4,0.0,-0.74,66.44,86.54,-6.06,3.53,268.2,0.0
2019,3,22,5,0.0,-1.05,67.9,86.51,-6.1,3.38,275.8,0.0
2019,3,22,6,0.05,1.98,60.05,86.5,-4.87,3.05,286.0,0.0
2019,3,22,7,0.32,6.41,46.01,86.5,-4.34,3.01,299.7,0.0
2019,3,22,8,1.02,9.67,34.67,86.51,-5.02,2.34,328.6,0.0
2019,3,22,9,2.03,12.32,27.81,86.5,-5.55,1.94,7.1,0.0
2019,3,22,10,2.85,13.96,25.93,86.49,-5.15,1.74,36.3,0.0
2019,3,22,11,2.65,15.13,25.09,86.48,-4.62,1.98,61.4,0.0
2019,3,22,12,2.55,15.93,24.29,86.46,-4.4,2.37,76.3,0.0
2019,3,22,13,2.03,15.94,24.57,86.44,-4.19,2.57,84.0,0.0
2019,3,22,14,1.23,15.4,25.9,86.42,-3.96,2.5,89.1,0.0
2019,3,22,15,0.5,14.2,29.86,86.4,-3.14,2.32,92.0,0.0
2019,3,22,16,0.12,10.8,56.22,86.41,2.23,1.61,95.4,0.0
2019,3,22,17,0.03,7.14,58.49,86.43,-0.54,1.88,108.3,0.0
2019,3,22,18,0.0,6.38,53.3,86.46,-2.39,1.29,141.0,0.0
2019,3,22,19,0.0,6.14,51.42,86.48,-3.08,1.02,214.6,0.0
2019,3,22,20,0.0,4.88,54.68,86.49,-3.41,1.54,262.9,0.0
2019,3,22,21,0.0,3.07,60.65,86.48,-3.69,2.3,277.5,0.0
2019,3,22,22,0.0,0.85,69.8,86.47,-3.93,3.04,279.6,0.0
2019,3,22,23,0.0,-0.74,77.22,86.47,-4.22,3.47,278.6,0.0
2019,3,23,0,0.0,-1.31,79.45,86.47,-4.47,3.53,276.8,0.0
2019,3,23,1,0.0,-1.12,75.24,86.49,-4.94,3.81,273.9,0.0
2019,3,23,2,0.0,-0.77,70.2,86.5,-5.42,4.09,271.4,0.0
2019,3,23,3,0.0,-0.47,65.44,86.54,-5.99,4.23,272.8,0.0
2019,3,23,4,0.0,-0.75,65.55,86.57,-6.22,4.03,275.4,0.0
2019,3,23,5,0.0,-0.54,65.16,86.6,-6.11,3.93,279.8,0.0
2019,3,23,6,0.05,1.5,57.57,86.64,-5.73,4.26,284.8,0.0
2019,3,23,7,0.22,4.2,50.76,86.7,-4.92,4.14,289.7,0.0
2019,3,23,8,0.73,7.45,44.99,86.76,-3.62,3.5,306.1,0.0
2019,3,23,9,1.58,10.36,41.06,86.81,-2.27,3.25,337.8,0.0
2019,3,23,10,2.25,11.98,39.37,86.85,-1.41,2.97,1.5,0.0
2019,3,23,11,3.3,12.86,38.29,86.88,-0.99,3.06,22.7,0.0
2019,3,23,12,3.17,13.19,38.13,86.92,-0.75,3.25,36.2,0.01
2019,3,23,13,2.58,12.95,39.03,86.95,-0.65,3.3,45.6,0.03
2019,3,23,14,1.6,12.2,41.21,86.99,-0.58,3.32,51.5,0.04
2019,3,23,15,0.7,11.0,45.18,87.04,-0.41,3.3,55.7,0.02
2019,3,23,16,0.17,8.7,59.19,87.1,1.16,2.37,57.9,0.03
2019,3,23,17,0.03,5.0,76.39,87.17,1.19,2.35,54.7,0.04
2019,3,23,18,0.0,3.21,82.72,87.25,0.58,2.41,46.8,0.07
2019,3,23,19,0.0,2.61,85.45,87.33,0.43,2.31,40.3,0.11
2019,3,23,20,0.0,1.87,88.75,87.39,0.23,2.23,41.5,0.12
2019,3,23,21,0.0,1.07,92.35,87.43,-0.01,2.15,49.3,0.11
2019,3,23,22,0.0,0.33,95.44,87.47,-0.29,2.06,59.3,0.12
2019,3,23,23,0.0,-0.3,98.37,87.49,-0.55,1.81,70.0,0.11
2019,3,24,0,0.0,-0.14,96.42,87.53,-0.65,1.42,80.7,0.09
2019,3,24,1,0.0,0.36,92.87,87.55,-0.64,0.63,71.6,0.08
2019,3,24,2,0.0,0.03,94.91,87.56,-0.67,0.55,341.9,0.1
2019,3,24,3,0.0,-0.77,100.0,87.57,-0.75,1.14,332.8,0.16
2019,3,24,4,0.0,-1.35,100.0,87.58,-0.82,1.45,339.8,0.23
2019,3,24,5,0.0,-1.39,100.0,87.6,-0.89,1.47,348.2,0.27
2019,3,24,6,0.05,-0.08,95.58,87.62,-0.71,1.42,0.4,0.3
2019,3,24,7,0.28,1.03,88.57,87.64,-0.61,1.23,28.6,0.42
2019,3,24,8,0.85,2.35,80.21,87.67,-0.67,1.55,77.0,0.41
2019,3,24,9,1.6,4.06,69.53,87.68,-0.99,2.37,91.0,0.39
2019,3,24,10,2.22,5.14,62.88,87.67,-1.31,2.97,98.1,0.41
2019,3,24,11,2.67,5.5,60.23,87.66,-1.55,3.41,103.8,0.47
2019,3,24,12,2.67,5.34,60.42,87.65,-1.68,3.64,108.1,0.64
2019,3,24,13,2.2,4.78,62.65,87.63,-1.71,3.73,113.1,0.49
2019,3,24,14,1.48,4.2,65.24,87.62,-1.69,3.75,118.5,0.5
2019,3,24,15,0.65,3.73,67.76,87.6,-1.65,3.8,122.3,0.44
2019,3,24,16,0.15,2.88,72.32,87.58,-1.59,3.93,125.1,0.29
2019,3,24,17,0.03,0.9,83.98,87.59,-1.45,3.42,127.0,0.12
2019,3,24,18,0.0,-0.96,96.57,87.6,-1.52,3.32,135.7,0.12
2019,3,24,19,0.0,-1.58,99.84,87.59,-1.77,3.3,147.5,0.16
2019,3,24,20,0.0,-1.91,100.0,87.57,-2.05,3.0,158.5,0.12
2019,3,24,21,0.0,-2.21,100.0,87.53,-2.32,2.73,170.5,0.09
2019,3,24,22,0.0,-2.51,100.0,87.48,-2.62,2.61,184.2,0.2
2019,3,24,23,0.0,-2.71,100.0,87.44,-2.96,2.66,197.8,0.17
2019,3,25,0,0.0,-2.74,99.42,87.4,-3.09,2.6,211.0,0.1
2019,3,25,1,0.0,-2.84,100.0,87.35,-3.09,2.31,223.2,0.08
2019,3,25,2,0.0,-2.98,100.0,87.3,-3.05,2.21,231.8,0.07
2019,3,25,3,0.0,-3.11,100.0,87.25,-3.02,2.35,236.8,0.07
2019,3,25,4,0.0,-2.78,100.0,87.2,-2.93,2.38,239.7,0.07
2019,3,25,5,0.0,-2.3,98.03,87.15,-2.8,2.4,241.9,0.05
2019,3,25,6,0.05,-0.26,88.06,87.11,-1.99,2.29,243.8,0.02
2019,3,25,7,0.38,2.91,73.24,87.08,-1.38,2.27,247.5,0.02
2019,3,25,8,1.2,7.11,55.18,87.06,-1.26,2.02,266.3,0.02
2019,3,25,9,2.25,10.04,43.29,87.02,-1.82,1.45,288.9,0.05
2019,3,25,10,3.2,11.73,37.66,86.97,-2.2,1.06,311.9,0.33
2019,3,25,11,3.35,12.68,34.79,86.92,-2.43,0.78,330.8,0.52
2019,3,25,12,2.83,13.14,33.46,86.87,-2.54,0.52,355.6,0.55
2019,3,25,13,2.33,12.96,33.84,86.82,-2.54,0.19,71.6,0.49
2019,3,25,14,1.42,12.41,35.25,86.78,-2.49,0.55,146.9,0.22
2019,3,25,15,0.62,11.51,37.8,86.74,-2.32,0.86,143.5,0.04
2019,3,25,16,0.15,9.58,55.31,86.74,0.86,0.86,143.5,0.0
2019,3,25,17,0.03,5.79,66.98,86.73,0.08,1.19,147.0,0.0
2019,3,25,18,0.0,3.61,71.71,86.75,-1.0,1.55,199.3,0.01
2019,3,25,19,0.0,1.86,81.0,86.74,-1.03,2.29,239.0,0.01
2019,3,25,20,0.0,1.29,83.12,86.72,-1.24,2.64,257.8,0.01
2019,3,25,21,0.0,1.56,80.26,86.67,-1.43,2.73,264.1,0.0
2019,3,25,22,0.0,1.09,82.12,86.6,-1.59,2.64,266.7,0.18
2019,3,25,23,0.0,0.18,86.08,86.54,-1.84,2.61,263.4,0.14
2019,3,26,0,0.0,-0.07,86.1,86.51,-2.1,2.73,257.1,0.01
2019,3,26,1,0.0,-0.2,84.44,86.46,-2.49,2.76,251.0,0.04
2019,3,26,2,0.0,-0.08,81.73,86.4,-2.79,2.74,247.0,0.27
2019,3,26,3,0.0,0.04,80.23,86.35,-2.88,2.73,245.5,0.36
2019,3,26,4,0.0,0.12,80.16,86.3,-2.82,2.79,245.2,0.34
2019,3,26,5,0.0,0.11,81.52,86.25,-2.63,2.84,245.2,0.11
2019,3,26,6,0.05,1.89,76.21,86.22,-1.81,2.9,245.1,0.02
2019,3,26,7,0.32,5.04,63.2,86.2,-1.35,3.63,243.3,0.02
2019,3,26,8,0.85,7.87,50.43,86.18,-1.74,4.76,250.7,0.12
2019,3,26,9,1.62,9.52,41.49,86.15,-2.86,4.93,253.5,0.33
2019,3,26,10,2.4,10.28,35.99,86.12,-4.02,5.05,254.0,0.91
2019,3,26,11,2.62,10.58,33.33,86.1,-4.74,5.42,254.4,2.07
2019,3,26,12,2.5,10.21,32.95,86.11,-5.18,5.94,257.0,3.19
2019,3,26,13,0.2,9.22,33.92,86.14,-5.63,6.38,262.5,2.54
2019,3,26,14,1.15,8.07,35.54,86.18,-6.03,6.49,267.3,1.05
2019,3,26,15,0.47,6.9,37.96,86.23,-6.21,6.12,270.2,0.66
2019,3,26,16,0.1,5.45,43.22,86.29,-5.83,5.02,272.1,0.54
2019,3,26,17,0.03,2.37,61.37,86.37,-4.18,3.06,272.6,0.93
2019,3,26,18,0.0,0.29,76.0,86.46,-3.36,2.68,275.6,2.18
2019,3,26,19,0.0,-0.41,82.23,86.53,-3.06,2.47,279.5,1.8
2019,3,26,20,0.0,-0.95,86.53,86.57,-2.98,2.37,282.5,1.81
2019,3,26,21,0.0,-1.04,88.22,86.63,-2.83,2.25,284.4,2.9
2019,3,26,22,0.0,-1.24,90.02,86.69,-2.79,2.12,288.2,0.3
2019,3,26,23,0.0,-1.4,91.3,86.76,-2.78,2.14,297.9,0.81
2019,3,27,0,0.0,-1.56,92.34,86.84,-2.78,2.25,310.7,1.48
2019,3,27,1,0.0,-1.72,93.66,86.91,-2.75,2.25,319.2,1.93
2019,3,27,2,0.0,-1.66,94.3,86.97,-2.6,2.17,326.8,2.23
2019,3,27,3,0.0,-1.57,94.95,87.02,-2.42,2.01,335.9,2.68
2019,3,27,4,0.0,-1.48,95.59,87.07,-2.23,1.92,348.0,3.33
2019,3,27,5,0.0,-1.46,96.5,87.12,-2.09,1.93,0.9,4.17
2019,3,27,6,0.05,-0.86,93.33,87.16,-1.88,2.46,11.9,4.5
2019,3,27,7,0.22,-0.14,87.77,87.22,-1.9,2.69,26.3,5.05
2019,3,27,8,0.68,0.94,78.96,87.27,-2.26,2.68,42.0,4.82
2019,3,27,9,1.3,2.08,69.81,87.28,-2.79,2.65,53.9,5.09
2019,3,27,10,1.77,2.84,62.03,87.28,-3.64,2.79,60.1,3.49
2019,3,27,11,2.28,3.22,57.84,87.29,-4.15,3.09,63.9,3.0
2019,3,27,12,2.05,3.31,56.39,87.28,-4.41,3.32,66.9,2.68
2019,3,27,13,1.85,3.26,55.87,87.28,-4.57,3.34,71.3,2.06
2019,3,27,14,1.08,3.08,56.21,87.27,-4.63,3.23,74.0,1.47
2019,3,27,15,0.5,2.68,58.02,87.27,-4.62,3.18,74.5,0.98
2019,3,27,16,0.17,1.87,62.08,87.29,-4.48,3.03,74.3,0.59
2019,3,27,17,0.03,-0.57,79.08,87.35,-3.75,2.07,74.6,0.46
2019,3,27,18,0.0,-2.62,89.91,87.42,-4.27,2.22,75.9,0.44
2019,3,27,19,0.0,-3.25,92.47,87.49,-4.6,2.05,79.3,0.48
2019,3,27,20,0.0,-3.53,93.18,87.53,-4.76,1.86,82.6,0.48
2019,3,27,21,0.0,-3.8,94.73,87.55,-4.86,1.79,89.7,0.5
2019,3,27,22,0.0,-3.89,95.79,87.57,-4.82,1.63,98.8,0.82
2019,3,27,23,0.0,-3.93,96.13,87.58,-4.79,1.39,109.0,0.81
2019,3,28,0,0.0,-4.03,96.63,87.58,-4.85,1.2,120.6,0.73
2019,3,28,1,0.0,-4.19,97.3,87.58,-4.95,1.09,135.7,0.48
2019,3,28,2,0.0,-4.48,98.41,87.59,-5.1,1.27,156.9,0.3
2019,3,28,3,0.0,-4.83,99.68,87.61,-5.3,1.67,173.5,0.14
2019,3,28,4,0.0,-5.18,100.0,87.6,-5.49,1.9,188.5,0.06
2019,3,28,5,0.0,-5.15,99.94,87.58,-5.63,1.76,204.1,0.02
2019,3,28,6,0.08,-2.34,79.87,87.56,-5.44,2.24,210.6,0.0
2019,3,28,7,0.35,0.42,62.43,87.53,-5.7,2.47,197.0,0.02
2019,3,28,8,1.12,2.51,52.37,87.51,-6.04,2.73,184.2,0.05
2019,3,28,9,2.12,4.31,44.92,87.48,-6.36,3.06,176.8,0.05
2019,3,28,10,2.95,5.88,39.33,87.42,-6.64,3.11,175.4,0.05
2019,3,28,11,3.0,7.22,35.28,87.34,-6.86,2.85,175.8,0.07
2019,3,28,12,2.6,8.28,32.54,87.27,-6.97,2.45,176.0,0.09
2019,3,28,13,2.38,8.93,30.99,87.22,-7.04,1.82,174.6,0.06
2019,3,28,14,1.58,9.0,30.84,87.19,-7.05,1.04,158.6,0.04
2019,3,28,15,0.68,8.41,32.6,87.18,-6.85,0.87,111.6,0.02
2019,3,28,16,0.22,6.52,45.75,87.2,-4.33,1.15,101.0,0.01
2019,3,28,17,0.03,1.69,70.95,87.25,-3.0,1.55,109.3,0.02
2019,3,28,18,0.0,-1.1,77.85,87.33,-4.48,1.38,125.5,0.03
2019,3,28,19,0.0,-1.27,76.23,87.41,-4.91,0.72,131.6,0.02
2019,3,28,20,0.0,-0.91,72.8,87.47,-5.1,0.68,328.2,0.02
2019,3,28,21,0.0,-2.62,83.15,87.51,-5.24,2.12,332.7,0.01
2019,3,28,22,0.0,-3.83,91.18,87.55,-5.35,2.59,334.8,0.0
2019,3,28,23,0.0,-3.67,89.68,87.59,-5.39,2.7,330.2,0.0
2019,3,29,0,0.0,-3.74,89.31,87.63,-5.5,2.64,328.3,0.0
2019,3,29,1,0.0,-3.97,89.81,87.65,-5.68,2.67,325.5,0.0
2019,3,29,2,0.0,-4.02,89.25,87.68,-5.8,2.68,328.0,0.0
2019,3,29,3,0.0,-4.01,88.88,87.7,-5.86,2.56,333.5,0.0
2019,3,29,4,0.0,-3.97,88.6,87.72,-5.86,2.47,338.4,0.0
2019,3,29,5,0.0,-3.62,87.59,87.74,-5.62,2.33,341.5,0.0
2019,3,29,6,0.08,-0.36,72.66,87.79,-4.6,2.15,341.0,0.0
2019,3,29,7,0.4,2.4,55.51,87.86,-5.39,1.98,5.8,0.0
2019,3,29,8,1.15,4.23,48.64,87.92,-5.42,1.88,36.6,0.0
2019,3,29,9,2.2,5.55,45.15,87.95,-5.21,1.89,52.5,0.02
2019,3,29,10,3.03,6.64,42.3,87.95,-5.08,1.89,62.9,0.03
2019,3,29,11,3.17,7.53,39.93,87.94,-5.02,1.83,73.1,0.02
2019,3,29,12,3.53,8.09,38.69,87.93,-4.96,1.8,83.6,0.02
2019,3,29,13,2.75,8.37,38.07,87.9,-4.92,1.79,91.6,0.01
2019,3,29,14,2.2,8.4,38.24,87.87,-4.82,1.86,98.7,0.0
2019,3,29,15,1.05,8.01,39.65,87.85,-4.71,1.98,108.5,0.0
2019,3,29,16,0.3,6.77,46.87,87.85,-3.73,2.05,121.1,0.0
2019,3,29,17,0.05,2.48,70.99,87.86,-2.21,2.19,136.8,0.0
2019,3,29,18,0.0,-0.23,78.54,87.88,-3.43,2.69,157.1,0.0
2019,3,29,19,0.0,-0.8,80.62,87.9,-3.71,2.77,179.6,0.0
2019,3,29,20,0.0,-1.13,81.83,87.89,-3.87,2.81,199.5,0.0
2019,3,29,21,0.0,-1.64,85.09,87.86,-3.93,2.83,219.0,0.0
2019,3,29,22,0.0,-1.81,87.06,87.81,-3.82,2.93,236.1,0.0
2019,3,29,23,0.0,-1.35,86.57,87.77,-3.4,3.18,247.2,0.0
2019,3,30,0,0.0,-1.07,86.81,87.74,-3.03,3.54,255.5,0.0
2019,3,30,1,0.0,-1.32,89.38,87.72,-2.94,3.76,263.0,0.0
2019,3,30,2,0.0,-1.29,88.4,87.73,-3.07,4.05,267.9,0.0
2019,3,30,3,0.0,-1.15,85.64,87.76,-3.32,4.36,273.6,0.0
2019,3,30,4,0.0,-1.08,82.41,87.79,-3.72,4.5,280.5,0.0
2019,3,30,5,0.0,-0.73,77.64,87.83,-4.13,4.37,287.7,0.0
2019,3,30,6,0.1,1.76,64.19,87.85,-4.17,4.46,292.3,0.0
2019,3,30,7,0.57,4.99,51.42,87.87,-4.09,3.79,302.2,0.01
2019,3,30,8,1.6,8.05,35.5,87.88,-6.07,4.7,345.0,0.01
2019,3,30,9,2.85,9.45,30.86,87.88,-6.6,4.38,349.2,0.0
2019,3,30,10,3.97,10.62,28.53,87.86,-6.6,4.08,351.7,0.0
2019,3,30,11,4.65,11.55,27.44,87.85,-6.33,3.95,357.2,0.01
2019,3,30,12,4.47,12.1,27.25,87.83,-5.99,3.99,5.6,0.01
2019,3,30,13,3.55,12.26,27.75,87.81,-5.62,4.07,15.4,0.0
2019,3,30,14,2.12,11.85,29.51,87.79,-5.19,4.21,25.8,0.02
2019,3,30,15,1.0,10.73,33.31,87.78,-4.62,4.48,37.0,0.02
2019,3,30,16,0.3,8.76,41.52,87.79,-3.55,4.59,47.7,0.01
2019,3,30,17,0.05,5.61,53.7,87.82,-2.96,3.62,58.1,0.02
2019,3,30,18,0.0,2.46,68.99,87.88,-2.6,2.76,67.6,0.03
2019,3,30,19,0.0,0.51,80.3,87.94,-2.42,2.2,79.5,0.04
2019,3,30,20,0.0,-0.57,85.44,87.97,-2.73,1.96,96.1,0.02
2019,3,30,21,0.0,-1.29,87.1,87.97,-3.26,1.86,118.2,0.01
2019,3,30,22,0.0,-1.91,89.0,87.94,-3.61,1.79,142.0,0.01
2019,3,30,23,0.0,-2.45,91.95,87.92,-3.78,1.87,160.3,0.01
2019,3,31,0,0.0,-2.97,95.45,87.89,-3.88,1.98,168.3,0.01
2019,3,31,1,0.0,-3.21,96.77,87.87,-3.95,2.13,169.2,0.0
2019,3,31,2,0.0,-2.98,95.19,87.85,-3.91,2.18,166.5,0.01
2019,3,31,3,0.0,-2.56,93.28,87.82,-3.74,2.15,164.3,0.04
2019,3,31,4,0.0,-2.1,90.26,87.78,-3.67,2.42,164.0,0.05
2019,3,31,5,0.0,-1.68,87.62,87.72,-3.6,2.76,164.9,0.05
2019,3,31,6,0.1,-0.22,78.75,87.68,-3.42,3.37,163.1,0.05
2019,3,31,7,0.6,1.86,68.59,87.62,-3.21,4.1,162.7,0.04
2019,3,31,8,1.58,4.24,58.41,87.56,-3.13,4.58,164.2,0.05
2019,3,31,9,2.72,6.36,50.21,87.49,-3.16,4.47,159.7,0.08
2019,3,31,10,3.83,7.99,45.12,87.42,-3.12,4.27,153.6,0.21
2019,3,31,11,3.78,8.99,42.5,87.35,-2.99,3.98,149.5,0.56
2019,3,31,12,3.33,9.42,42.08,87.28,-2.74,3.44,147.2,0.98
2019,3,31,13,2.53,8.97,44.8,87.22,-2.33,2.62,145.6,1.75
2019,3,31,14,1.67,7.72,51.67,87.19,-1.58,1.83,136.8,2.46
2019,3,31,15,0.75,6.19,63.73,87.19,-0.17,1.61,117.8,4.26
2019,3,31,16,0.15,4.49,77.55,87.22,0.92,1.61,112.3,6.22
2019,3,31,17,0.03,2.63,90.53,87.24,1.24,1.08,121.8,6.77
2019,3,31,18,0.0,1.37,96.22,87.29,0.84,0.81,151.8,5.39
2019,3,31,19,0.0,0.86,97.93,87.33,0.58,0.92,201.0,3.41
2019,3,31,20,0.0,0.47,98.75,87.33,0.28,1.2,251.1,3.8
2019,3,31,21,0.0,0.44,97.19,87.33,0.04,1.5,286.3,4.28
2019,3,31,22,0.0,0.41,96.09,87.34,-0.17,2.17,309.4,2.01
2019,3,31,23,0.0,-0.14,97.18,87.38,-0.58,2.41,319.7,0.31
2019,4,1,0,0.0,-1.12,99.14,87.4,-1.39,3.12,327.6,0.26
2019,4,1,1,0.0,-1.22,93.9,87.41,-2.21,4.67,332.1,0.27
2019,4,1,2,0.0,-1.71,94.38,87.41,-2.66,4.57,327.9,0.38
2019,4,1,3,0.0,-1.98,94.93,87.42,-2.89,4.15,327.7,0.38
2019,4,1,4,0.0,-2.13,95.04,87.43,-3.04,3.79,328.7,0.34
2019,4,1,5,0.0,-2.07,94.3,87.43,-3.06,3.48,329.5,0.23
2019,4,1,6,0.05,-0.71,86.64,87.44,-2.69,3.82,331.7,0.17
2019,4,1,7,0.28,1.09,73.18,87.44,-3.11,4.0,341.5,0.53
2019,4,1,8,0.95,2.55,61.32,87.41,-4.03,3.56,345.2,0.84
2019,4,1,9,1.7,3.72,52.2,87.37,-5.05,3.06,337.5,0.3
2019,4,1,10,1.98,4.89,44.02,87.3,-6.13,2.72,328.2,0.06
2019,4,1,11,2.28,6.33,37.31,87.24,-6.87,2.56,322.5,0.01
2019,4,1,12,2.75,7.62,32.92,87.15,-7.31,2.61,322.0,0.01
2019,4,1,13,2.08,8.52,30.18,87.08,-7.61,2.9,327.4,0.01
2019,4,1,14,1.4,8.63,29.94,87.02,-7.61,3.26,337.3,0.01
2019,4,1,15,0.6,7.87,33.09,87.0,-7.05,3.42,350.1,0.02
2019,4,1,16,0.2,6.61,40.08,87.0,-5.78,3.02,7.2,0.03
2019,4,1,17,0.03,3.82,61.69,87.02,-2.84,1.85,26.3,0.07
2019,4,1,18,0.0,1.54,75.24,87.07,-2.36,1.83,36.6,0.33
2019,4,1,19,0.0,1.07,81.03,87.11,-1.83,1.49,35.7,1.08
2019,4,1,20,0.0,0.71,83.39,87.12,-1.77,1.07,17.9,2.27
2019,4,1,21,0.0,0.16,85.43,87.13,-1.96,1.0,343.7,2.99
2019,4,1,22,0.0,-0.58,90.91,87.12,-1.95,1.17,326.9,3.35
2019,4,1,23,0.0,-1.3,93.96,87.12,-2.29,1.43,328.8,2.99
2019,4,2,0,0.0,-1.71,96.69,87.11,-2.37,1.5,334.8,2.37
2019,4,2,1,0.0,-2.0,97.97,87.1,-2.5,1.58,340.4,1.7
2019,4,2,2,0.0,-2.46,99.84,87.09,-2.76,1.71,345.4,1.07
2019,4,2,3,0.0,-2.87,100.0,87.07,-2.98,1.67,350.4,0.68
2019,4,2,4,0.0,-3.06,100.0,87.04,-3.21,1.64,355.8,0.42
2019,4,2,5,0.0,-2.62,97.13,87.0,-3.29,1.35,356.6,0.2
2019,4,2,6,0.1,-0.35,84.13,86.97,-2.69,0.72,358.4,0.12
2019,4,2,7,0.47,2.1,65.53,86.95,-3.57,0.83,46.0,0.28
2019,4,2,8,1.4,3.89,55.98,86.93,-3.97,1.34,50.1,0.75
2019,4,2,9,2.47,5.08,51.01,86.9,-4.1,1.73,55.6,1.09
2019,4,2,10,2.88,5.94,47.72,86.84,-4.19,2.21,59.8,1.39
2019,4,2,11,3.4,6.38,46.12,86.79,-4.22,2.7,66.5,1.16
2019,4,2,12,2.95,6.61,45.8,86.75,-4.14,3.04,75.1,1.09
2019,4,2,13,2.4,6.7,46.05,86.69,-3.95,3.23,85.9,0.93
2019,4,2,14,1.62,6.58,47.4,86.64,-3.7,3.35,97.2,0.6
2019,4,2,15,0.77,6.21,49.77,86.59,-3.4,3.45,108.1,0.32
2019,4,2,16,0.2,5.59,53.45,86.55,-3.04,3.52,117.6,0.12
2019,4,2,17,0.03,3.55,65.16,86.53,-2.31,2.86,123.3,0.03
2019,4,2,18,0.0,1.5,73.96,86.51,-2.58,3.15,134.9,0.0
2019,4,2,19,0.0,0.73,76.65,86.49,-2.83,3.49,150.6,0.0
2019,4,2,20,0.0,-0.15,81.1,86.44,-2.95,3.59,166.0,0.0
